639,"You remember the night when the moon was sofair, And we gathered around for our summer sport there; When the war-cry was raised, we were filled with dismay, And the robbers of men bore us off for their prey.",-1.75
640,O Guinea!,0
641,the thought of thy forests how dear!,0.5
642,"Thy toucan and tinamon often we hear; Well!--a little more labour, and we too shall be In the dance with our friends round the wide-spreading tree!",1.4
643,James Edmeston.,0
644,"Homerton, 1826.",0
645,"""A Voice from America's Plains.""",0
646,Part I.  A voice from America's plains!,0
647,A shout o'er the waves of the sea!,0
648,"""Colombia hath broken her chains,   The bondsmen have fought and are free!",-0.25
649,"Hail, Britain!",0.5
650,"hail, Liberty's land!",0.5
651,"Where beauty and manliness blend; In the boldness of freemen we stand,   And hail thee our brother, our friend!",2.8
652,"""Long ages were destined to roll,   And our spirits were shadowed with gloom,  But who shall imprison the soul   When she dares her just rights to assume?",-1
653,"The nature of manhood is changed,   When the scorn of oppression swells high; And the warriors in battle are ranged,   Who have sworn to live free or to die.",-1.75
654,"""Now the wave round the storm-vext Magellan    The downfall of tyranny sings; And Mexico's mountains are telling    The joy that from liberty springs.",0
655,"Cotopaxi hath caught the proud strain,   Chimborazo's wild echo replies; And the sailor that ploughs the free main   Repeats the glad shout to the skies.",1.55
656,"""Truth and light to our shores are advancing,   Bright knowledge illumines our race, And bigotry's meteor, wild glancing,   To religion's blest day-star gives place.",1.85
657,"Hail, Britain!",0.5
658,"hail, liberty's land!",0.5
659,"Where beauty and manliness blend; In the boldness of freemen we stand,   And bail thee our brother, our friend!""",2.3
660,"""A CRY FROM THE ISLES OF THE WEST.""  Part II.  A cry from the isles of the west!",-0.75
661,A groan o'er the desolate wave!,-1.3
662,"'Tis the cry of the soul of the weary for rest,   The groan of despair from the slave.",-3.8
663,"""Shall the winds as they sweep round the earth   The downfall of tyranny sing, And the tidings triumphant of Liberty's birth   To all but the African bring?",0.7
664,"""O Britain!",0
665,"while realms in despair   Invoke thee to soothe their distress, Shall all but the bondsmen of Africa share   Thy power, thy exertions to bless?",0
666,"""The slave of a Briton!",-0.75
667,"woe, woe   To the thought that engenders such shame!",-1.25
668,"Tell it not in the echoing streets of thy foe,   Breathe it not in the halls of thy fame!",0.25
669,"""Why lingers the ship on the wave,    With her tidings of joy to the soul, That freedom shall dwell with the race of the slave,    And justice our tyrants control:  ""That knowledge shall teach us to trust   In our God, and his mercies to scan; And shall raise up the wretch that now grovels in dust,   To the pride and the stature of man.",2.1
670,"""O speed!",0
671,"lest Domingo should tell    Where the paths of deliverance lie-- She hath fought, and the shouts of her victory swell   From her ransomed hosts to the sky.",0.65
672,"""They have fought, and their foes were their spoils,  No white man their struggles would share-- The African lion hath burst through his toils, And who shall disturb his dread lair!",-2.8
673,"""But *our* thoughts do not dwell with the sword,    To the brave in our weakness we kneel; Sweet Mercy hath breathed for our sorrows her word,   And her pleadings are stronger than steel!""",1.75
674,Paul Moon James.,0
675,"Birmingham, 1826.",0
676,LIBERTY.  I.,0.5
677,Fair Liberty!,1.25
678,"I love thy cheerful mien,   When lightly bounding o'er rude mountains grey, In sportive fawn or antlered roebuck seen,   Or squirrel darting in fantastic play     Amid the leafy shade     By sylvan forests made;     Or timid cony fleet,      Dancing on downy feet, To crop the springing blade with early flowerets gay.",0.5
679,"II. I love thee in the wild-rose clustered fair,   With blossoms tinted soft as beauty's cheek,-- In woodbines, breathing perfume on the air,   In hedge-row, violet, or daisy meek;     In fragrant eglantine,     In tendril'd plants, that twine,      Simple, and wild, and free,     O'er bower, and branch, and tree, And nature's softest charms in graceful silence speak.",3.6
680,"III. I hail thee on the sprightly skylark's wing,   Trilling glad welcome to the lord of day; In woodland notes, that greet the ear of Spring,   Descending mild; in roseate garland's gay,     Fanned by Favonian gales,     As bright, through breezy vales,      Or o'er rejoicing meads     Her jocund train she leads, While Echo blithe awakes, responsive to their lay.",5.95
681,IV.,0
682,"Majestic Nature consort seeks with thee,   When proud she piles her mountain-heights sublime, Rides the rude billows of the rolling sea,   Or, charioted in clouds, from clime to clime     Her bolted thunder bears,     Her fiery shaft prepares,      Unfurls the whirlwind's wing,      Bids clashing tempests ring, And with embattling spheres confounds the sons of time.",0.5
683,V.,0
684,"By Nature loved and cherished, thou to man,   Sweet Liberty, as Heaven's best boon, art dear: Man formed erect, with godlike port, to scan   The Deity!--His glorious image here:     He triumphs in thy smile,     And holds thee proud the while,      Blest birthright of his soul,      Which owns but one control, And yields to God alone, its worship, praise, and fear.",7.9
685,VI.,0
686,"He spurns the chain: the prison'd eagle, less    Ruffles his plumes, immured in captive-thrall; Though manacles his withering limbs oppress,    Though sad beneath fell torture's scourge he fall,     Yet claims his spirit high     Its conscious dignity,     And stern with swelling breast,      Thoughts, but to Heaven expressed, His angered manhood chafes, when ruthless fetters gall.",-3.95
687,VII.,0
688,"Man is Heaven's offspring; Heaven in grace benign,   With sacred sympathies inspired his soul,  Bade holy Love her silken cords entwine,   To hold sweet Liberty in soft control;      Love leads with gentlest rein,     That huntress of the plain;     With golden link she binds      The bravest loftiest minds, And stills, with charmed voice, rude passion's restless roll.",4.9
689,VIII.,0
690,"Love, sweet ally of Freedom, gently binds   The social compact with affection's cord, Yet spurns the wild misrule of lawless minds,   The frantic reign of Anarchy abhorred:     The wise, the good, from thee,     O sacred Liberty!",1.7
691,"Alone the wreath receive,     Which Truth and Justice weave, And Virtue only wears, by Honour's just award.",2.65
692,IX.,0
693,"Not thine the roar of democratic strife,   Tumultuous as the ever-surging wave, To battle-field transforming peaceful life,   Where proud ambition tempts his venturous slave     With meteor-halos bright,     That shine with dubious light,      Till envious Darkness shrouds     The wildering beam with clouds, And o'er his unhoused head impetuous tempests rave.",-2.05
694,X.,0
695,"Nor art thou she, loud boast of classic song, With brows bright wreathed by Victory and Fame, Whom Genius honoured, whom the brave, the strong,   Invested with thy glory and thy name:     That plumed goddess proud,     To whom the boisterous crowd      Their servile worship paid,      Who states and senates swayed, While warrior voices stern upheld her dauntless claim.",4.85
696,XI.,0
697,"Yet was she fierce, and turbulent, and wild,   The pageant idol of ungoverned will, Unused to social gentleness, the child   Of truant Nature, restless, roving still;      But thou, of gentler mood,      Delightest not in rude     And ever-changing strife,     No hurricane thy life, But pure and healthful gales thy floating canvas fill.",-1.7
698,XII.,0
699,Yes!,0.8
700,"Liberty is order, virtue, peace,   'Tis valour, when the right her sword demands; She bids the jarring voice of Discord cease,    Her heart is warm with charity, her hands     Beneficence employs;     To calm Contentment's joys     Her holy aid she lends,     On Truth's bright path attends, And cheers with blitheful song rude Labour's swarthy bands.",5.2
701,XIII.,0
702,Britannia!,0
703,"dost thou boast thyself the child,   The friend of Freedom, since on mountains rude, Through desert glens, and woodland forests wild,   Thy roving step the hunter's toil pursued?",-0.15
704,"Dost thou rejoice to own     A proud and stately throne,     'Midst circling waters placed,     By Truth and Justice based, And long by distant lands with wondering envy viewed?",4.05
705,XIV.,0
706,"Say, dost thou glory in the sevenfold might   Of sacred Law's impenetrable shield?",0.35
707,Revere impartial Justice?,2
708,"for the right,   Prepared the balance or the sword to wield?",1.9
709,"Hast thou not learned to prize     Life's sweetest, tenderest ties,     Secure from ruffian hands     Of cruel spoiler bands, More fell than evening wolves that scour the pasture field?",-1.7
710,XV.,0
711,"Cradled on ocean billows, thou hast borne   Thy trident-sceptre with a steadfast hand, Thy noble brow the victor's wreath hath worn,   Of laurels culled in many a far-famed land;     Can then thy generous mind,     With servile fetters bind     A brother's neck, as free,     A heart, to Liberty Bound firmly as thine own, by Nature's kindly band?",3.35
712,XVI.,0
713,Hark!,0
714,comes there not a wailing on the blast?,-1.4
715,"A voice, as if the Genius of the deep, From yon wide weltering water-floods, had cast,   On some lorn strand, a lonely wretch, to weep     The wreck of cherished bliss?",-2.05
716,"Hope's brightest promises,     His drear and rueful fate,     Lost, lonely, desolate, Where only wild winds rave and surging billows sweep?",-2.25
717,XVII.,0
718,Britannia!,0
719,"comes not such a voice to thee,   That blends upbraidings with its woe-worn wail?",-0.75
720,Is not Hope wrecked in dire captivity?,-2.1
721,"And hoarser, harsher, than wild tempest-gale,     Or boisterous billow's roar,     On rude, bleak, barren shore,     Comes not to Slavery's ear,     Oppression's voice of fear?",-3.5
722,And tells not Afric wronged as sad and dark a tale?,-1.6
723,XVIII.,0
724,Oh!,0
725,"thou hast sinned, even Nature's parent voice   Attaints the baseness of thy treacherous crime; Beneath bright skies, her blooming isles rejoice,   Her flowers breathe fragrance, and her woods sublime     Wave in the laughing wind;     But earth-born Avarice, blind,     With foul pestiferous breath,     Hath scattered seeds of death, To rise in rifest plagues through long succeeding time.",-1.9
726,XIX.,0
727,"But, no!",0
728,"a deprecating prayer ascends,   And suppliant hands are lifted to the skies; Closed long,--too long--yet now proud Albion bends   Her listening ear to Afric's mournful cries;     She burns to break the chain,     To cleanse the dark, dark stain     From those fair isles away;     To pour the gladdening ray Of Liberty and light on Slavery's tear-dimmed eyes.",-0.95
729,XX.,0
730,"Arouse thee, Albion!",0.8
731,"thou whose lofty neck   Could never stoop the captive's yoke to bear; No more thy brows with clustering roses deck,   With Victory's chaplet, wreathe thy sun-bright hair,     Till thy stern lion bold,     Loose from his murderous hold      His lacerated prey;   Till, where the tortured victim writhing lay, Justice and Peace benign plant Freedom's standard fair.",-1.95
732,Agnes Bulmer.,0
733,Remarks on the Putting and End to Slavery.,-0.75
734,"That it is our bounden duty as *Christians* to labour in the cause of the abolition of slavery, is a proposition so reasonable and obvious, that one might have supposed no one could have doubted it.",-1.05
735,"Yet such is the perversion of heart and intellect to which mankind are liable, that some persons have contrived to persuade themselves that their Christian duty, in reference to this subject, lies in *absolute inaction*.",-2.25
736,"In the first place, they urge as a plea for their non-interference, the curse pronounced by Noah on Canaan.",-1.25
737,"""Cursed be Canaan,"" said the offended patriarch, ""*a servant of servants shall he be to his brethren*.""",-1.25
738,(Gen. ix.,0
739,"25.)  Since the person by whom Noah had been offended was not Canaan, but his father Ham, it is taken for granted by these objectors that ""Canaan"" is here put for ""Ham.""",-0.25
740,"And since Ham, *through his son Mizraim*, was the progenitor of the Africans, they conclude, first, that the prophecy is accomplished in the slavery of the negroes; and, secondly, that *therefore* in labouring for the emancipation of the negroes, we labour against the declared decree of the Lord of all the earth.",0.4
741,"Now supposing the application of the prophecy to the African race to be the true one, what can be more absurd than such a practical inference?",0.75
742,"The duration of Canaan's servitude is a subject on which the prophecy says nothing, much less does it contain the slightest intimation that their cruel bondage was to have no end.",-2.25
743,"Who, then, shall say that the time is not come for the extermination of African Slavery?",-1.25
744,"or who can deem it unreasonable to suppose, that, in effecting this object, God may be pleased to make use of human instrumentality?",0.25
745,"But I can by no means assent to such an interpretation of the prophetic record, which I believe received its accomplishment when the Canaanites, who were left in the land of Palestine, became ""hewers of wood and drawers of water""--the degraded performers of laborious offices--to their Israelitish conquerors, who were themselves descended from Shem.",-0.3
746,"It is highly probable, also, that many of these Canaanites were exported from Tyre and Sidon, and became slaves to the European nations, the descendants of Japheth.",-1
747,"""And he said, Blessed be the Lord God of *Shem*, and Canaan shall be his servant: God shall enlarge *Japheth* .",1
748,.,0
749,.,0
750,.,0
751,.,0
752,.,0
753,.,0
754,"and Canaan shall be his servant.""",0
755,(Gen. Ix.,0
756,"26, 27.)  Thus utterly vain is the first plea of our objectors; but here we come in contact with a second plea:--""The Israelites held their fellow men in slavery, a practice in which they acted under the authority of their inspired legislator.""",-0.45
757,"-- ""Both thy bondmen and bondmaids which thou shalt have, shall be of the heathen that are round about you, which they begot in your land, and they shall be your possession.",-0.5
758,"And ye shall take them as an inheritance for your children after you, to inherit them for a possession; they shall be your bondmen for ever.""",0.6
759,(Levit.,0
760,xxv.,0
761,"44–46.)  It is the natural right of every man to possess his own person; and, provided he abstains from injuring other men, to dispose of it as he pleases: and it is completely at variance with this right, that any man should assume a property in the person of his neighbour.",2.8
762,"But in the case of the Israelites, this natural right was suspended by the decree of Nature's Author.",0.8
763,"The Canaanites who dwelt in the land, and the heathen captives, became the inheritance of the Israelites, by the especial gift of God,--a gift which settles all questions of right.",0.8
764,"But where is the divine decree,--where is the deed of gift,--which bestows the African race, as bondsmen and bondswomen, on the European nations?",1.9
765,"Every one knows that our Colonists possess no such authority for slave-holding, and that the title by which their supposed property in slaves originated, was nothing better than the most atrocious avarice, fraud, and cruelty.",-2.45
766,"But although slavery was allowed among the Israelites, it was in a lenient and gentle form, wholly apart from the horrors of British colonial bondage.",-0.75
767,"Israel had known ""the heart of a stranger in the land of Egypt;"" and therefore the ""stranger within his gates,"" though a hewer of wood and a drawer of water, was to be treated with kindness and consideration.",0
768,"""Thou shalt neither vex a stranger nor oppress him, for ye were strangers in the land of Egypt.""",-2
769,(Exod.,0
770,xxii.,0
771,"21.) ""And if a stranger sojourn with thee in your land, ye shall not vex him, but the stranger which dwelleth with you shall be as one born among you, and thou shalt love him as thyself.""",-0.75
772,(Lev.,0
773,xix.,0
774,"33, 34.)  Still more mitigated was the form of slavery among the Israelites, when their fellow-countrymen became their bondsmen.",-0.75
775,"The bondsman in that case was, in fact, not so much a slave as an apprentice; the money paid for him was the hire for his service during a certain period; and, on the recurrence of the sabbatical year, he was, by the divine law, left at liberty.",2.75
776,"He might then leave his master or continue with him, according to his own pleasure.",0.65
777,(Exod.,0
778,xxi.,0
779,"2.)  The Israelites were not permitted to steal men and sell them, as many professing Christians do in the present day.",-0.5
780,"""He that stealeth a man and selleth him, or if he be found in his hand, be shall surely be put to death.""",-0.15
781,(Exod.,0
782,xx.,0
783,"20.) Neither were they permitted to maltreat or mutilate their slaves, as some of our Colonists do.",-1
784,"""If a man smite the eye of his servant, or the eye of his maid, that it perish, he shall let him go free for his eye's sake.",-0.8
785,"And if he smite out his man-servant's tooth, or his maid-servant's tooth, he shall let him go free for his tooth's sake.""",-0.3
786,(Exod.,0
787,xxi.,0
788,16.) They were all to unite in keeping holy festivals before the Lord.,0.85
789,"""Thou shalt rejoice before the Lord, thou, thy son, and thy daughter, and *thy man-servant, and thy maid-servant*, and the Levite that is within thy gates, and *the stranger*, and the fatherless, and the widow that are among you, in the place which the Lord thy God hath chosen to place his name there.""",1.45
790,(Deut.,0
791,xvi.,0
792,"11.) With these heart-cheering precepts,--with this charitable and edifying practice,--we shall do well to compare the martyrdom of the Missionary Smith, the lawless destruction of meeting-houses, the savage cry of political church-unions, and the flogging of slaves almost to death, for the crime of attending a place of worship and of praying to God!",-3.95
793,"""But, finally,"" say the objectors, ""slavery is nowhere forbidden by our Saviour or his apostles, and may therefore be surely permitted under the gospel dispensation,"" as if the gospel dispensation annulled, instead of confirming, the rights and liberties of mankind!",-0.85
794,"True indeed it is, that neither our Saviour nor his apostles interfered with the then existing constitution of civil society.",1.3
795,The kingdom which Christ came to establish was the kingdom of heaven; and the freedom which he graciously condescended to proclaim was freedom from condemnation and sin.,0.8
796,"Nevertheless, the law which he enforeed on mankind was, in every just respect, *a law of liberty*; and the great principles of his holy religion are radically opposed to all abuses, both of a moral and a civil nature.",1.35
797,"With regard to slavery, and especially such slavery as degrades our West Indian colonies, it is utterly at variance both with the *doctrines* and with the *precepts* of Christianity.",-2.15
798,"Admit that the injured descendants of Africa are destined for immortality, and are redeemed by the precious blood of the incarnate Immanuel, and you will no longer tolerate the notion that they are mere goods and chattels; you will no longer endure a system, under which they are worked to death, whipped and branded, at the pleasure of their owners!",1.15
799,"Acknowledge the golden rule, ""*Do unto others as ye would that others should do unto you*,"" and the bonds of iniquity must be broken.",-0.65
800,"Just in proportion to the degree in which the precept is obeyed, will true liberty, charity, and peace prevail among mankind; and should it arise into its native and full dominion, *Slavery* will finally and for ever disappear from the face of the globe.",2.5
801,Joseph John Gurney.,0
802,"THE MARTYRED MISSIONARY'S GRAVE.           ""While some shall delight to gaze upon the splendid sepulchre of Xavier, and         others choose rather to ponder over the granite stone which covers all that is mortal of Swartz;         there wi11 not be wanting those who will think of the humble and unfrequented grave of""         John Smith Sargent's *Memoirs of Henry Martyn.*  Whose is that quiet grave?",2.5
803,"No shrine is there the heedless dust entombing, But tallgreengrass,and wild flowers ever-blooming, In silence wave.",-1.55
804,Greatness!,0.5
805,"it cannot be Thy haughty dust should choose so mean a dwelling; Without one line of adulation, telling Its lies of thee,  Honour!",-2
806,"thou couldst not here Rest thy high spirit from its dreams of glory; No wondering crowds, to tell thy wondrous story, And none to hear.",2.5
807,Riches!,0
808,"'tis far too small For thee to rest in with thy treasures by thee, A wider tomb the world will ne'er deny thee, When thou shalt fall.",0
809,Meek Charity!,0.8
810,"thy shrine Should record of the bleeding heart, and broken, Which thou hast bound;--but here is no such token:-- Can this be thine ?",-1.5
811,Religion!,0
812,"shouldst not thou Have one brief line to tell, where thou art sleeping, That ""he who wept with anguish once, is weeping With rapture now.""",-0.15
813,Whose is this quiet tomb?,0.25
814,"Religion-Charity-Wealth-Greatness-Glory­ To tell, of all in one, the last sad story, These wild flowers bloom.",-0.75
815,"Was it not great, to brave Furious contempt, and scorn most spirit-breaking, For thee!",-1.5
816,"his country and his home forsaking, Poor negro slave?",-1.25
817,Hath he no honour?,0
818,"Fame Speaks not; but, when the judgment trump hath shaken The earth to dust again, its tones shall waken This martyr's name.",0.15
819,"And he was rich--an heir Of all the bright-inheritance of Heaven: And to the world, he panted to have given A portion there.",0.8
820,And Charity?--Oh!,0.8
821,"see That fettered captive in yon dungeon lying; What brought him there-pale, weeping, pining, dying?",-2.75
822,'Twas Charity.,0.8
823,Religion!,0
824,thou wast near!,0
825,"Witness that smile upon his brow of anguish; That glowing joy, when earthly joys did languish, And hope was sere.",0.75
826,"Let age on age roll by: Yet still his memory shall the negro cherish; And when his wrongs and woes in death must perish, Come here to die.",-1.25
827,"And sire to son shall tell, The tale of him beneath this sod who lieth; And his shall be a name that never dieth.",0
828,Martyr!,-0.4
829,Farewell.,0
830,T. R. T.,0
831,"Bradford, Yorks.",0
832,1826,0
833,TO A NEGRO INFANT.,0.6
834,Poor baby!,0.1
835,"why opened the blue light of heaven,    Rejoicing to kindle the morn, When thou to the arms of a captive wast given?--   A negro child!--why is it born?",1.65
836,"Why did not the Father of all, in his grace,    Life's spark to thy being deny?",-0.65
837,"Or bid thee grow cold in thy mother's embrace,   From her dark bosom borne to the sky?",0.2
838,"In vain will her smile, well dissembled, essay    Thy morn of existence to cheer; Deep, deep is the gloom that o'ershadows thy day,    Though even a mother be near.",0.55
839,"But, haply, the will of some tyrant shall rend    The tie softly woven in Heaven, And that breathing pillow, that tenderest friend,    May far from her dearest be driven:  Remote in some distant plantation, her tears   May water the sweet-growing soil, And the thought of her baby, more swiftly than years,   Consume her,--more surely, than toil.",0.85
840,"And when, with the weary at rest, she shall lie,    The clods of the valley her bed, Thou, child, 'neath the blaze of a merciless sky,    The same track of sorrow shalt tread.",-2.8
841,"Thou then,--but a streak on the mountains I see,    The rainbow of promise I trace!-- The Father of all is preparing for thee,   Poor baby, the smile of his grace!",1.6
842,"Already, warm hearts doth His Spirit inspire,    The captive to free from his chain; And the brave, and the lovely, with ceaseless desire,    The rights of the negro maintain.",3.85
843,"Yea see, where a sail, like a speck on the wave,    Rides on through the desert of foam, And the meek man of God, for the land of the slave,    Has left the green vales of his home.",-0.75
844,Oh!,0
845,"why did my soul, in its sadness, repine,    Life's spark in thy being to view?",-0.4
846,"The freedom of Heaven, little slave, shall be thine,    In Jesus created anew.",0.8
847,"We haste,--on the wings of compassion, we fly,  The banner of Mercy to rear:-- Then live, thou dark baby, till bright in the sky  The rainbow of promise appear.",2.4
848,Ann Gilbert.,0
849,"Nottingham, 1826.",0
850,"THE DEATH OF A FEMALE SLAVE. (Extract from a Letter.)  --Her name, if I remember right, was Mary.",-0.3
851,"She had long been a consistent Christian, and to her affliction's full cup of sorrows had been meted out.",0.8
852,"When I was requested to visit her, she was in the last stage of a consumption.",0.4
853,"On entering her lowly hut, I found her lying on a mat, her head supported by a box, which I suppose contained her little all.",0.35
854,"Never ""while memory holds her seat,"" shall I forget the interview.",-0.5
855,"She looked at me with much affection, and said,  ""Minister, me is glad to see you.",1.75
856,"Me did not like to die, minister, till me see you.""",-0.25
857,"""Why so, my friend?""",0.8
858,I replied.,0
859,"""Minister, me wish to tell you how good God is; Him is too good--Him is too good, minister.""",1.55
860,"After speaking with her for some time, I said,  ""Well, you are about to die, my sister; are you afraid to die?""",-0.7
861,"""No, minister, me is not afraid to die.""",-1.5
862,"""Do you not know that you have been a great sinner?""",0
863,"""Yes, me *feel* that; but, minister, Jesus, Him die for sinner, and me is not afraid to die.",-1.2
864,"Me shall soon be with Jesus, and me shall sing with Jesus for ever and ever.""",0.6
865,"At her request I read a portion of the word of God, and, kneeling by her side, prayed with her.",0
866,"On leaving, I took her by the hand and said, ""I wish you, my sister, an abundant entrance into the kingdom of God.""",1.3
867,"""Thank you, minister,"" the dying saint replied.",0.5
868,"""Me shall soon be there, and please, when you go home, tell the other minister, that me hope God will give him two crowns, when him come to Heaven, because him leave him country, and teach me, a poor slave, the way to go there.""",1.2
869,"In a few hours, calm and resigned, she breathed her last; and her happy spirit, wafted by angels into the presence of her Saviour, took possession of the promised rest.",2.15
870,"Thus ended the mortal career of one, on whom the curse of slavery rested heavily for years.",-1.75
871,Sweet indeed must heaven be to the toil-worn negro.,1.55
872,"She hears not the voice of the oppressor, while the Lamb that is in the midst of the throne leads her, and feeds her; and God, having wiped the last tear from her eyes, the days of her mourning are ended.",-0.5
873,The next day her remains were committed to the lowly tomb.,0
874,"""Nor pain, nor grief, nor anxious fear,  Invade thy bounds--no mortal woes Can reach the lonely sleeper here,  And angels watch her soft repose.""",-3.2
875,William Knibb   A CHRISTIAN NEGRO'S THANKS AND PRAYER.  O Father of the human race!,0.6
876,"The white, the black, the bond, the free;  Thanks for thy gift of heavenly grace,   Vouchsafed, through Jesus Christ, to me.",2.5
877,"This, 'mid oppression's every wrong,   Has borne my sinking spirit up;  Made sorrow joyful,--weakness strong,   And sweetened Slavery's bitter cup.",-1.5
878,Hath not a Saviour's dying hour   Made e'en the yoke of thraldom light?,-0.5
879,Hath not thy Holy Spirit's power   Made bondage freedom;--darkness bright?,0.25
880,"Thanks, then, O Father!",0.6
881,"for the gift,   Which through thy Gospel Thou hast given;  Which thus from bonds and earth can lift   The soul to liberty and Heaven.",1.9
882,"But not the less I mourn THEIR shame,    Who, mindless of Thy gracious will, Call on a Father's--Saviour's name,   Yet keep their brethren bondsmen still!",-1.25
883,"Forgive them, Lord!",0.5
884,"for Jesus' sake;   And since THE SLAVE Thou hast *unbound*,-- The *chains* which bind the OPPRESSOR--*break*,   And be Thy love's last triumph crowned!",-0.9
885,"Bernard Barton  *Woodbridge*, *4th of 5th Mo.",0
886,1826*.,0
887,"THE NEGRO BURIAL GROUND.  ""The young--the beautiful--the brave,""-- The stone upon the White-man's grave   Had told us slumber nigh:-- And why not here?",-0.5
888,Their darker hue  Upon the Negro's fortunes threw   As dark a destiny.,-0.7
889,"They toiled, but not as others toil,  To gain from the productive soil   The wages of the free: The toil--the cord--the whip--were theirs-- Their children's--call them not their heirs--   Heirs but of misery:--  The gain was theirs who cooly tell  Of power, and will, and right to sell   The living form of man:-- To trade in it, as they would trade In silks, and satins, and brocade,    And make just what they can:--  To point to form, and face, and limb,  Not as the bounteous gifts of Him   Whose every work is good;  But as mere items of account To swell or lessen the amount    Of money paid for blood.",3.55
890,"And yet beneath this humble sod,  Despised of men--beloved of God,   Full many a Slave's at rest:  And at the last great day shall rise,    To claim their mansions in the skies, Their glory with the blest.",0.85
891,"And in that day, amidst the crowd  Of rich, and merciless, and proud,   Who laughed their chains to scorn,  How many in the altered scene, Would even be as they had been,    Or never have been born.",0.8
892,"James Baldwin Brown   REST.  ""There remaineth therefore a rest to the people of God.""",0
893,--Heb.,0
894,iv.,0
895,9,0
896,Rest!,0
897,"thou sweet image of the Poet's dream,  The Patriarch's promise in a land of woe, The hope ordained of God, whose faintest beam,  Can bid the eye with light and sunshine glow.",3.1
898,"The Father's blessing for his erring child,  Turning repentant to the long-lost dome, When with warm heart, and thoughts that once were wild, He listens to the words, sweet rest, and home;--  And says, ""I will arise, and I will go  To seek a Father's face; the bitter tear,  Of vice and misery, no more will flow, I hear the sounds, 'My Son,' and 'Welcome here.'",1
899,"""  What is the Patriarch's hope--the Poet's dream  To thee, poor Slave of scorn and tyranny!",-2.25
900,"*Thou* canst not say, ""I will arise, and go,  Break off these chains and be for ever free.""",0.25
901,"Where is thy home, poor Negro, where thy rest?",-0.5
902,"Where the sweet sounds, ""My Son,"" and, ""Welcome here?""",1.25
903,Where the soft covert of a Parent's breast?,0.6
904,And where the hand to wipe away thy tear?,0
905,"In hours of infancy *thou* hadst *thy* dream,  Thy rosy bowers and soft palmetto grove,  Where thy freed soul, returning to its home, Thou thought'st would still in youthful freshness rove.",2.65
906,"This was the Paradise within thy breast;  Thou knewest not the sound of Sabbath-bell;  A heavenly home,--the saint's eternal rest, Where, far from proud oppressors, thou mightst dwell,  Thou knewest not--poor child of misery!",0.85
907,"Yet hast thou *still* a home, thou still art free; Far from the cruel lash--the scorner's rod, *Still* shalt thou find the rest ordained of God!",0.7
908,Maria Benson.,0
909,"FREEDOM INDEED.  ""If therefore the Son shall make you free, ye shall be free indeed.""",1.25
910,--John viii.36.,0
911,"""En vain on cherche par le moyen des richesses, du credit, de l'autorité, des dignités, de l'étude, et de la sagesse des philosophes, de s'affranchir de quelque assujetissement, et de quelque servitude; on ne travaille qu'a se faire de nouvelles chaines, quand le croeur n'est point delivré des liens de l'iniquité, et de l'esclavage des passions, par l'unique Libérateur, Jésus-Christ.""",-0.35
912,--Quesnel.,0
913,"There is scarcely a poet who has not sung the praises of Liberty, or an orator who has not made it the subject of his warmest eulogiums.",1
914,"The very name is invested with a charm that a thousand splendid associations have combined to render most potent in awakening the slumbering energies of the soul, and rousing it to glorious achievements; so that when liberty is the watchword, every heart is expected to respond to the call, and he would be branded as a dastard who should be backward to enter the lists in her defence.",3
915,"It is probable that one reason why this simple word acts like a magic spell in kindling up the most thrilling emotions, is because it has been employed with such extensive latitude as to embrace within its meaning some of the noblest blessings and privileges that pertain to man.",3.75
916,"The poet and the philosopher, the peasant and the slave, are alike interested in liberty; and if the one attaches ideas to it which are unthought of by the other, it is because one word has been chosen to designate the dearest rights of the human race, in all conditions and relations, and under all the endlessly diversified circumstances attending upon our present existence.",1.5
917,"Liberty, in the view of the philosopher, as we may infer from Aristotle's definition, consists in a man's living according to his own reason; in not being enslaved by the opinion of others, the prejudices of education, the false glare which dazzles the imagination and imposes upon the heart, and all those enthralling influences by which error and delusion are accustomed to maintain their domination over the mind, and at the same time that they lead it astray, trample upon its liberty, and debase and enfeeble its powers.",-5.6
918,"No one, who is acquainted with the history of the progress of knowledge and science, need be told how long the human intellect was held in the veriest slavery, in consequence of the shackles imposed by ignorance and superstition; what baneful effects resulted from this thraldom; how many desperate struggles were made for freedom; and that among the illustrious individuals who not only sought to disentangle their own minds from the servile track prescribed by former ages, but also to open up to others the true path of science, the highest praise is due to the immortal Bacon.",-0.45
919,"He that would enjoy this rational liberty must claim it for himself; let him assert and exercise his independence; and if he would prove that he belongs not to the *servum pecus*, let him cast away those fetters that would bind down the soul from an expansive search into all the regions of truth, and prevent the exercise of its right to judge on all subjects within the cognizance of the human mind.",5.1
920,"Allied to the liberty of man, as a thinking being, is that which respects him as a creature accountable to the supreme moral Governor, and which has been usually termed liberty of conscience.",3.45
921,"And,--but that the pen of history has recorded it in a thousand bloody persecutions, and in the expiring agonies of martyrs and confessors; and but that events in our own times add painful confirmation to the monstrous fact, and shew us that nothing is too vile for fallen humanity, we could scarcely believe that any one could ever dare to the presumption that usurps the sole and undivided prerogative of God, or presume to dictate to his fellow what religious creed he should embrace, what views he must entertain of his moral duties, and with what services he ought to approach his Maker!",-2.5
